gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
4018716606				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC769900	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION			"{""recordingDevice"":""Boya II"",""microphone"":""LAVA ZX""}"	https://data.biodiversitydata.nl/xeno-canto/observation/XC769900	XC769900		Sreekumar Chirukandoth					Indeterminate	Adult			song, call, flight call, Tapping of beak						PRESENT	in the hand					has background sounds: Himantopus himantopus|Corvus splendens|Centropus sinensis																	2022-02-13	08:00	44	44	2022	2	13	2022-02-13						Details in https://ebird.org/checklist/S102545554; animal seen:yes; playback used:no					ASIA				IN				Kancheepuram (near  Thiruvidanthai), Tamil Nadu		0 m							12.784	80.2362																																																		Hydroprogne caspia (Pallas, 1770)							Animalia|CHARADRIIFORMES|Laridae	Animalia	Chordata	Aves	Charadriiformes		Laridae				Hydroprogne	Hydroprogne			caspia			SPECIES		Caspian Tern	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:56.084Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2481236	2481236	1	44	212	7192402	9316	2481219		2481236	Hydroprogne caspia	Hydroprogne caspia (Pallas, 1770)	Hydroprogne caspia		DWC_ARCHIVE	2025-06-12T13:56:56.084Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE									LC
4018716605				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC769892	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION			"{""recordingDevice"":""Boya II"",""microphone"":""LAVA ZX""}"	https://data.biodiversitydata.nl/xeno-canto/observation/XC769892	XC769892		Sreekumar Chirukandoth					Indeterminate	Adult			song, call						PRESENT	in the hand					has background sounds: Egretta garzetta																	2022-02-13	08:00	44	44	2022	2	13	2022-02-13						A group of birds foraging over the waterbody. Details in https://ebird.org/checklist/S102545554; animal seen:yes; playback used:no					ASIA				IN				Kancheepuram (near  Thiruvidanthai), Tamil Nadu		0 m							12.784	80.2362																																																		Chroicocephalus brunnicephalus (Jerdon, 1840)							Animalia|CHARADRIIFORMES|Laridae	Animalia	Chordata	Aves	Charadriiformes		Laridae				Chroicocephalus	Chroicocephalus			brunnicephalus			SPECIES		Brown-headed Gull	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:56.083Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	6065809	6065809	1	44	212	7192402	9316	4848452		6065809	Chroicocephalus brunnicephalus	Chroicocephalus brunnicephalus (Jerdon, 1840)	Chroicocephalus brunnicephalus		DWC_ARCHIVE	2025-06-12T13:56:56.083Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE									NE
4018716604				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC769889	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION			"{""recordingDevice"":""Boya II"",""microphone"":""LAVA ZX""}"	https://data.biodiversitydata.nl/xeno-canto/observation/XC769889	XC769889		Sreekumar Chirukandoth					Indeterminate	Adult			song, call						PRESENT	in the hand																						2022-02-13	08:00	44	44	2022	2	13	2022-02-13						A group of birds foraging over the waterbody. Details in https://ebird.org/checklist/S102545554; animal seen:yes; playback used:no					ASIA				IN				Kancheepuram (near  Thiruvidanthai), Tamil Nadu		0 m							12.784	80.2362																																																		Chroicocephalus brunnicephalus (Jerdon, 1840)							Animalia|CHARADRIIFORMES|Laridae	Animalia	Chordata	Aves	Charadriiformes		Laridae				Chroicocephalus	Chroicocephalus			brunnicephalus			SPECIES		Brown-headed Gull	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:55.657Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	6065809	6065809	1	44	212	7192402	9316	4848452		6065809	Chroicocephalus brunnicephalus	Chroicocephalus brunnicephalus (Jerdon, 1840)	Chroicocephalus brunnicephalus		DWC_ARCHIVE	2025-06-12T13:56:55.657Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE									NE
4018715604				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC769894	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION			"{""recordingDevice"":""Boya II"",""microphone"":""LAVA ZX""}"	https://data.biodiversitydata.nl/xeno-canto/observation/XC769894	XC769894		Sreekumar Chirukandoth					Indeterminate	Adult			drumming, Tapping of beak						PRESENT	in the hand																						2022-02-13	08:00	44	44	2022	2	13	2022-02-13						Details in https://ebird.org/checklist/S102545554; animal seen:yes; playback used:no					ASIA				IN				Kancheepuram (near  Thiruvidanthai), Tamil Nadu		0 m							12.784	80.2362																																																		Mycteria leucocephala (Pennant, 1769)							Animalia|CICONIIFORMES|Ciconiidae	Animalia	Chordata	Aves	Ciconiiformes		Ciconiidae				Mycteria	Mycteria			leucocephala			SPECIES		Painted Stork	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:01.622Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2481938	2481938	1	44	212	839	9289	2481934		2481938	Mycteria leucocephala	Mycteria leucocephala (Pennant, 1769)	Mycteria leucocephala		DWC_ARCHIVE	2025-06-12T13:55:01.622Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE									LC
4018714611				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC769898	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION			"{""recordingDevice"":""Boya II"",""microphone"":""LAVA ZX""}"	https://data.biodiversitydata.nl/xeno-canto/observation/XC769898	XC769898		Sreekumar Chirukandoth					Indeterminate	Adult			song, call, flight call, Tapping of beak						PRESENT	in the hand					has background sounds: Himantopus himantopus																	2022-02-13	08:00	44	44	2022	2	13	2022-02-13						Details in https://ebird.org/checklist/S102545554; animal seen:yes; playback used:no					ASIA				IN				Kancheepuram (near  Thiruvidanthai), Tamil Nadu		0 m							12.784	80.2362																																																		Hydroprogne caspia (Pallas, 1770)							Animalia|CHARADRIIFORMES|Laridae	Animalia	Chordata	Aves	Charadriiformes		Laridae				Hydroprogne	Hydroprogne			caspia			SPECIES		Caspian Tern	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:02.113Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2481236	2481236	1	44	212	7192402	9316	2481219		2481236	Hydroprogne caspia	Hydroprogne caspia (Pallas, 1770)	Hydroprogne caspia		DWC_ARCHIVE	2025-06-12T13:55:02.113Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE									LC
4018714610				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC769890	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION			"{""recordingDevice"":""Boya II"",""microphone"":""LAVA ZX""}"	https://data.biodiversitydata.nl/xeno-canto/observation/XC769890	XC769890		Sreekumar Chirukandoth					Indeterminate	Adult			song, call						PRESENT	in the hand																						2022-02-13	08:00	44	44	2022	2	13	2022-02-13						A group of birds foraging over the waterbody. Details in https://ebird.org/checklist/S102545554; animal seen:yes; playback used:no					ASIA				IN				Kancheepuram (near  Thiruvidanthai), Tamil Nadu		0 m							12.784	80.2362																																																		Chroicocephalus brunnicephalus (Jerdon, 1840)							Animalia|CHARADRIIFORMES|Laridae	Animalia	Chordata	Aves	Charadriiformes		Laridae				Chroicocephalus	Chroicocephalus			brunnicephalus			SPECIES		Brown-headed Gull	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:40.531Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	6065809	6065809	1	44	212	7192402	9316	4848452		6065809	Chroicocephalus brunnicephalus	Chroicocephalus brunnicephalus (Jerdon, 1840)	Chroicocephalus brunnicephalus		DWC_ARCHIVE	2025-06-12T13:57:40.531Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE									NE
4018713613				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC769899	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION			"{""recordingDevice"":""Boya II"",""microphone"":""LAVA ZX""}"	https://data.biodiversitydata.nl/xeno-canto/observation/XC769899	XC769899		Sreekumar Chirukandoth					Indeterminate	Adult			song, call, flight call, Tapping of beak						PRESENT	in the hand																						2022-02-13	08:00	44	44	2022	2	13	2022-02-13						Details in https://ebird.org/checklist/S102545554; animal seen:yes; playback used:no					ASIA				IN				Kancheepuram (near  Thiruvidanthai), Tamil Nadu		0 m							12.784	80.2362																																																		Hydroprogne caspia (Pallas, 1770)							Animalia|CHARADRIIFORMES|Laridae	Animalia	Chordata	Aves	Charadriiformes		Laridae				Hydroprogne	Hydroprogne			caspia			SPECIES		Caspian Tern	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:55.680Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2481236	2481236	1	44	212	7192402	9316	2481219		2481236	Hydroprogne caspia	Hydroprogne caspia (Pallas, 1770)	Hydroprogne caspia		DWC_ARCHIVE	2025-06-12T13:56:55.680Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE									LC
4018713612				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC769891	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION			"{""recordingDevice"":""Boya II"",""microphone"":""LAVA ZX""}"	https://data.biodiversitydata.nl/xeno-canto/observation/XC769891	XC769891		Sreekumar Chirukandoth					Indeterminate	Adult			song, call						PRESENT	in the hand					has background sounds: Corvus splendens																	2022-02-13	08:00	44	44	2022	2	13	2022-02-13						A group of birds foraging over the waterbody. Details in https://ebird.org/checklist/S102545554; animal seen:yes; playback used:no					ASIA				IN				Kancheepuram (near  Thiruvidanthai), Tamil Nadu		0 m							12.784	80.2362																																																		Chroicocephalus brunnicephalus (Jerdon, 1840)							Animalia|CHARADRIIFORMES|Laridae	Animalia	Chordata	Aves	Charadriiformes		Laridae				Chroicocephalus	Chroicocephalus			brunnicephalus			SPECIES		Brown-headed Gull	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:40.682Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	6065809	6065809	1	44	212	7192402	9316	4848452		6065809	Chroicocephalus brunnicephalus	Chroicocephalus brunnicephalus (Jerdon, 1840)	Chroicocephalus brunnicephalus		DWC_ARCHIVE	2025-06-12T13:57:40.682Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE									NE
4018713611				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC769888	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION			"{""recordingDevice"":""Boya II"",""microphone"":""LAVA ZX""}"	https://data.biodiversitydata.nl/xeno-canto/observation/XC769888	XC769888		Sreekumar Chirukandoth						Adult			song, call						PRESENT	in the hand					has background sounds: Egretta garzetta|Hydroprogne caspia|Corvus macrorhynchos|Mycteria leucocephala																	2022-02-13	08:00	44	44	2022	2	13	2022-02-13						Details in https://ebird.org/checklist/S102545554; animal seen:yes; playback used:no					ASIA				IN				Kancheepuram (near  Thiruvidanthai), Tamil Nadu		0 m							12.784	80.2362																																																		Chroicocephalus brunnicephalus (Jerdon, 1840)							Animalia|CHARADRIIFORMES|Laridae	Animalia	Chordata	Aves	Charadriiformes		Laridae				Chroicocephalus	Chroicocephalus			brunnicephalus			SPECIES		Brown-headed Gull	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:01.328Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	6065809	6065809	1	44	212	7192402	9316	4848452		6065809	Chroicocephalus brunnicephalus	Chroicocephalus brunnicephalus (Jerdon, 1840)	Chroicocephalus brunnicephalus		DWC_ARCHIVE	2025-06-12T13:55:01.328Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE									NE
4018711606				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC769895	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION			"{""recordingDevice"":""Boya II"",""microphone"":""LAVA ZX""}"	https://data.biodiversitydata.nl/xeno-canto/observation/XC769895	XC769895		Sreekumar Chirukandoth					Indeterminate	Adult			drumming, Tapping of beak						PRESENT	in the hand																						2022-02-13	08:00	44	44	2022	2	13	2022-02-13						Details in https://ebird.org/checklist/S102545554; animal seen:yes; playback used:no					ASIA				IN				Kancheepuram (near  Thiruvidanthai), Tamil Nadu		0 m							12.784	80.2362																																																		Pelecanus philippensis Gmelin, 1789							Animalia|PELECANIFORMES|Pelecanidae	Animalia	Chordata	Aves	Pelecaniformes		Pelecanidae				Pelecanus	Pelecanus			philippensis			SPECIES		Spot-billed Pelican	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:41.231Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	5229163	5229163	1	44	212	7190953	9329	10650925		5229163	Pelecanus philippensis	Pelecanus philippensis Gmelin, 1789	Pelecanus philippensis		DWC_ARCHIVE	2025-06-12T13:57:41.231Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE									NT
3994962000				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC761716	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION			"{""recordingDevice"":""Smartphone""}"	https://data.biodiversitydata.nl/xeno-canto/observation/XC761716	XC761716		Vivek Puliyeri					Indeterminate				call						PRESENT	field recording																						2022-11-13	17:48	317	317	2022	11	13	2022-11-13						animal seen:yes; playback used:no					ASIA				IN				Sairam Engineering College, Tamil Nadu		30 m							12.9595	80.0586																																																		Dicrurus macrocercus Vieillot, 1817							Animalia|PASSERIFORMES|Dicruridae	Animalia	Chordata	Aves	Passeriformes		Dicruridae				Dicrurus	Dicrurus			macrocercus			SPECIES		Black Drongo	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:03.335Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2493970	2493970	1	44	212	729	9310	2493960		2493970	Dicrurus macrocercus	Dicrurus macrocercus Vieillot, 1817	Dicrurus macrocercus		DWC_ARCHIVE	2025-06-12T13:56:03.335Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
3994960018				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC761717	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION			"{""recordingDevice"":""Smartphone""}"	https://data.biodiversitydata.nl/xeno-canto/observation/XC761717	XC761717		Vivek Puliyeri					Indeterminate				call						PRESENT	field recording																						2022-11-13	15:32	317	317	2022	11	13	2022-11-13						animal seen:yes; playback used:no					ASIA				IN				Sairam Engineering College, Tamil Nadu		20 m							12.9608	80.0547																																																		Coracias benghalensis (Linnaeus, 1758)							Animalia|CORACIIFORMES|Coraciidae	Animalia	Chordata	Aves	Coraciiformes		Coraciidae				Coracias	Coracias			benghalensis			SPECIES		Indian Roller	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:00.456Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2475379	2475379	1	44	212	1447	9307	2475359		2475379	Coracias benghalensis	Coracias benghalensis (Linnaeus, 1758)	Coracias benghalensis		DWC_ARCHIVE	2025-06-12T13:55:00.456Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
3753054577				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC711755	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC711755	XC711755		Sreekumar Chirukandoth					Indeterminate	Adult			call						PRESENT	field recording																						2022-02-06	08:00	37	37	2022	2	6	2022-02-06						A small flaock flying around calling <https://ebird.org/checklist/S102109050>; animal seen:yes; playback used:no					ASIA				IN				Guduvancheri, Kanchipuram, Tamil Nadu		30 m							12.8375	80.0775																																																		Dendrocygna bicolor (Vieillot, 1816)							Animalia|ANSERIFORMES|Anatidae	Animalia	Chordata	Aves	Anseriformes		Anatidae				Dendrocygna	Dendrocygna			bicolor			SPECIES		Fulvous Whistling Duck	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:01.884Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2498402	2498402	1	44	212	1108	2986	2498392		2498402	Dendrocygna bicolor	Dendrocygna bicolor (Vieillot, 1816)	Dendrocygna bicolor		DWC_ARCHIVE	2025-06-12T13:56:01.884Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
3753040583				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC711754	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC711754	XC711754		Sreekumar Chirukandoth					Indeterminate	Adult			call						PRESENT	field recording					has background sounds: Ardeola grayii|Corvus macrorhynchos																	2022-02-06	08:00	37	37	2022	2	6	2022-02-06						A small flaock flying around calling <https://ebird.org/checklist/S102109050>; animal seen:yes; playback used:no					ASIA				IN				Guduvancheri, Kanchipuram, Tamil Nadu		30 m							12.8375	80.0775																																																		Dendrocygna bicolor (Vieillot, 1816)							Animalia|ANSERIFORMES|Anatidae	Animalia	Chordata	Aves	Anseriformes		Anatidae				Dendrocygna	Dendrocygna			bicolor			SPECIES		Fulvous Whistling Duck	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:39.919Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2498402	2498402	1	44	212	1108	2986	2498392		2498402	Dendrocygna bicolor	Dendrocygna bicolor (Vieillot, 1816)	Dendrocygna bicolor		DWC_ARCHIVE	2025-06-12T13:57:39.919Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
3464442323				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC696708	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC696708	XC696708		Sreekumar Chirukandoth					Indeterminate				call						PRESENT	field recording					has background sounds: Acridotheres tristis|Corvus splendens																	2022-01-07	09:00	7	7	2022	1	7	2022-01-07						Appeared to be an inexperienced bird. The second note became shrill during the initial call and later the first note became shriller, making the call unusual. See here ,https://ebird.org/checklist/S100330861>; animal seen:yes; playback used:no					ASIA				IN				Chennai Snake Park (near  Chennai), Chennai, Tamil Nadu		10 m							13.0042	80.2386																																																		Hierococcyx varius (Vahl, 1797)							Animalia|CUCULIFORMES|Cuculidae	Animalia	Chordata	Aves	Cuculiformes		Cuculidae				Cuculus	Hierococcyx			varius			SPECIES		Common Hawk-Cuckoo	ICZN	SYNONYM			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:48.867Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	7340211	5231910	1	44	212	1492	9309	2336662		5231910	Cuculus varius	Cuculus varius Vahl, 1797	Hierococcyx varius		DWC_ARCHIVE	2025-06-12T13:56:48.867Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
3464441365				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC697577	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC697577	XC697577		Sreekumar Chirukandoth					Indeterminate	Adult			song, subsong						PRESENT	field recording					has background sounds: Acridotheres tristis|Ardea cinerea|Corvus splendens|Microcarbo niger|Vanellus indicus																	2021-06-09	07:30	160	160	2021	6	9	2021-06-09						An individual singign . <https://ebird.org/checklist/S89873986>; animal seen:yes; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		40 m							12.885	80.0836																																																		Dicrurus macrocercus Vieillot, 1817							Animalia|PASSERIFORMES|Dicruridae	Animalia	Chordata	Aves	Passeriformes		Dicruridae				Dicrurus	Dicrurus			macrocercus			SPECIES		Black Drongo	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:00.948Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2493970	2493970	1	44	212	729	9310	2493960		2493970	Dicrurus macrocercus	Dicrurus macrocercus Vieillot, 1817	Dicrurus macrocercus		DWC_ARCHIVE	2025-06-12T13:56:00.948Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
3464440323				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC696706	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC696706	XC696706		Sreekumar Chirukandoth					Indeterminate				call						PRESENT	field recording					has background sounds: Acridotheres tristis|Corvus macrorhynchos|Corvus splendens|Psittacula krameri																	2022-01-07	09:00	7	7	2022	1	7	2022-01-07						Appeared to be an inexperienced bird. The second note became shrill during the initial call and later the first note became shriller, making the call unusual. See here ,https://ebird.org/checklist/S100330861>; animal seen:yes; playback used:no					ASIA				IN				Chennai Snake Park (near  Chennai), Chennai, Tamil Nadu		10 m							13.0042	80.2386																																																		Hierococcyx varius (Vahl, 1797)							Animalia|CUCULIFORMES|Cuculidae	Animalia	Chordata	Aves	Cuculiformes		Cuculidae				Cuculus	Hierococcyx			varius			SPECIES		Common Hawk-Cuckoo	ICZN	SYNONYM			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:38.646Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	7340211	5231910	1	44	212	1492	9309	2336662		5231910	Cuculus varius	Cuculus varius Vahl, 1797	Hierococcyx varius		DWC_ARCHIVE	2025-06-12T13:57:38.646Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
